IDX,NORMAN_SusDat_ID,DTXSID,concentration_value,concentration_unit,time_point,IDX_l,station_water_combined,lat,lon,station_name_n,country,water_body_name_n,river_basin_name_n,COORDS,EARTH,EUROPE,MARINE,DETECTED,AGGREGATED,DTXSID_AVAILABLE
247993,NS00000383,DTXSID1023990,0,mg/l,2003-08-26T00:00:00Z,1424,NA_benedenschelde,141720,227304,NA,NA,schelde,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
80213,NS00000420,DTXSID6023498,0.0000158,mg/l,NA,982,r14 ebro presa de pina_ebro,NA,NA,r14 ebro presa de pina,Spain,ebro,ebro,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
919792,NS00000560,DTXSID2020420,0,mg/l,2011-11-03T00:00:00Z,1641,soignollesenbrie 1_lyerres,48.6529927322222,2.69356607694444,soignollesenbrie 1,France,lyerres,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
894220,NS00000066,DTXSID8020620,0,mg/l,2011-10-03T00:00:00Z,1616,ablonsurseine 2_la seine,48.71866825,2.41559628972222,ablonsurseine 2,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
413128,NS00008490,DTXSID5037494,0,mg/l,2010-02-11T00:00:00Z,1566,accolay 1_la cure,47.6627091872222,3.70917701277778,accolay 1,France,la cure,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
780429,NS00009963,DTXSID2024242,0,mg/l,2011-11-21T00:00:00Z,1531,epagne 1_laube,48.3917891586111,4.46143273305556,epagne 1,France,laube,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
340518,NS00010418,DTXSID1042158,0,mg/l,2010-05-04T00:00:00Z,1497,keizersveer m865_NA,NA,NA,keizersveer m865,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
949071,NS00000258,DTXSID4027608,0,mg/l,2011-07-20T00:00:00Z,2122,brethenay 1_le bonnevaux,48.1480458330556,5.13837437111111,brethenay 1,France,le bonnevaux,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
656681,NS00010239,DTXSID9021716,0,mg/l,2010-03-10T00:00:00Z,1944,normanville 1_liton,49.0801811013889,1.15186930444444,normanville 1,France,liton,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
452409,NS00000246,DTXSID4022020,0,mg/l,2010-04-07T00:00:00Z,1632,bruyereslechatel 1_ru de la fontaine bouillant,48.583942335,2.20621138083333,bruyereslechatel 1,France,bolle des chevaliers,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
461866,NS00010414,DTXSID1021871,0,mg/l,2010-07-19T00:00:00Z,1647,paris12earrondissement 1_la seine,48.8325871636111,2.38154236527778,paris12earrondissement 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
216048,NS00000190,DTXSID0034776,0,mg/l,2002-07-30T00:00:00Z,1427,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
422607,NS00008307,DTXSID3020833,0,mg/l,2010-12-07T00:00:00Z,1580,cheny 1_larmancon,47.9560084255556,3.53182615611111,cheny 1,France,larmancon,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
325763,NS00008266,DTXSID9020407,0,mg/l,2006-01-31T00:00:00Z,1495,heel m690_maas,NA,NA,heel m690,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
998467,NS00000457,DTXSID4024145,0,mg/l,2011-10-19T00:00:00Z,1719,pierry 2_le cubry,49.0223352241667,3.94818632333333,pierry 2,France,le cubry,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
171311,NS00014227,DTXSID0020076,0,mg/l,2008-08-25T00:00:00Z,1343,gard a remoulins_NA,778941,1883672,gard a remoulins 778941:1883672,France,gardon,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
705340,NS00000253,DTXSID4024018,0,mg/l,2010-09-09T00:00:00Z,2017,louvigny 1_lorne,49.1522184338889,0.382502013333333,louvigny 1,France,lorne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
104151,NS00009484,DTXSID6024254,0.0000072,mg/l,2009-07-27T00:00:00Z,1050,nizne ruzbachy_poprad,49.2817691746,20.5796749089,nizne ruzbachy,Slovakia,poprad,vistula,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
582732,NS00008307,DTXSID3020833,0,mg/l,2010-09-22T00:00:00Z,1830,hauteville 1_la vaux,49.5837350869444,4.30749236833333,hauteville 1,France,la vaux,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
807690,NS00009634,DTXSID8040278,0,mg/l,2011-10-11T00:00:00Z,1553,corvollorgueilleux 1_le sauzay,47.4209591427778,3.37162085083333,corvollorgueilleux 1,France,le sauzay,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
912216,NS00009893,DTXSID7021780,0,mg/l,2011-05-04T00:00:00Z,1633,chevreuse 2_lyvette,48.7050015830556,2.03760784,chevreuse 2,France,lyvette,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
451691,NS00001734,DTXSID2034627,0,mg/l,2010-11-04T00:00:00Z,1630,saintcyrsousdourdan 1_la remarde,48.5690612558333,2.03328637916667,saintcyrsousdourdan 1,France,la remarde,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
662261,NS00010095,DTXSID2021781,0,mg/l,2010-02-15T00:00:00Z,1955,lillebonne 3_le commerce,49.5044902772222,0.536250839166667,lillebonne 3,France,le commerce,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
362296,NS00001740,DTXSID4020791,0,mg/l,2006-07-04T00:00:00Z,1500,stellendam m876_NA,51.809722,4.077778,stellendam m876,Netherlands,haringvliet west,rhine,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
97829,NS00004799,DTXSID5021380,0,mg/l,2009-10-27T00:00:00Z,1019,kluknava pod_hornad,48.9149796466,20.9374005856,kluknava pod,Slovakia,hornad,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
169376,NS00001618,DTXSID9020376,0,mg/l,2008-12-08T00:00:00Z,1337,aude a trebes_NA,606907,1801209,aude a trebes 606907:1801209,France,aude,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
686135,NS00010438,DTXSID8034580,0,mg/l,2010-02-16T00:00:00Z,1992,saintpierredemailloc 1_lorbiquet,49.0694404972222,0.323829818611111,saintpierredemailloc 1,France,lorbiquet,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
108556,NS00009562,DTXSID9020372,0,mg/l,2009-06-10T00:00:00Z,1020,komoca_nitra,NA,NA,komoca,Slovakia,nitra,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
239188,NS00000258,DTXSID4027608,0,mg/l,2000-11-13T00:00:00Z,1413,beneden nete nete grote nete_NA,175730,199242,beneden nete nete grote nete,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
432288,NS00010721,DTXSID5023902,1.79999992251396E-05,mg/l,2010-07-19T00:00:00Z,1598,saintouenenbrie 1_le ru dancoeur,48.5574261430556,2.91949316,saintouenenbrie 1,France,le ru dancoeur,seine normandie,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
879295,NS00008490,DTXSID5037494,0.000112000003457069,mg/l,2011-06-07T00:00:00Z,2108,saintloupdegonois 1_la clery,48.0585100486111,2.91476193472222,saintloupdegonois 1,France,la clery,seine normandie,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
588676,NS00000277,DTXSID9024194,0,mg/l,2010-05-10T00:00:00Z,1840,ambleny 1_le ru de retz,49.3799664394444,3.188885795,ambleny 1,France,le ru de retz,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
258754,NS00000247,DTXSID0020442,0,mg/l,2002-04-09T00:00:00Z,1416,dijle_dijle,170485.333333333,178709.666666667,dijle,Belgium,Scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
381391,NS00000253,DTXSID4024018,0,mg/l,2010-02-01T00:00:00Z,1519,ferreuxquincey 2_lardusson,48.4661285855556,3.58811331416667,ferreuxquincey 2,France,lardusson,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
789751,NS00006349,DTXSID1024122,0,mg/l,2011-04-27T00:00:00Z,1538,baudement 1_laube,48.5732101536111,3.77746751277778,baudement 1,France,laube,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
753721,NS00009963,DTXSID2024242,0,mg/l,2011-08-16T00:00:00Z,2072,terrefondree 1_la groeme,47.7289862625,4.86475750083333,terrefondree 1,France,la grome,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
723312,NS00010721,DTXSID5023902,0,mg/l,2010-01-25T00:00:00Z,2046,picauville 1_le merderet,49.4010172763889,1.36410018611111,picauville 1,France,le merderet,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
991888,NS00010021,DTXSID7020764,0,mg/l,2011-01-18T00:00:00Z,1713,matougues 1_la marne,48.996564165,4.24169071166667,matougues 1,France,la marne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
794075,NS00000560,DTXSID2020420,0,mg/l,2011-03-21T00:00:00Z,2081,droyes 1_la heronne,48.5233177963889,4.74802671916667,droyes 1,France,la heronne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
253247,NS00009161,DTXSID5037498,0,mg/l,2003-09-16T00:00:00Z,1436,bosbeek karenbergbeek_NA,134853,162603,bosbeek karenbergbeek,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
899030,NS00010021,DTXSID7020764,0,mg/l,2011-09-07T00:00:00Z,1620,autruysurjuine 1_la juine,48.2918361816667,2.09726988805556,autruysurjuine 1,France,la juine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
416070,NS00000487,DTXSID5020449,0,mg/l,2010-07-07T00:00:00Z,1570,molay 1_le serein,47.7322571233333,3.93964907583333,molay 1,France,le serein,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
391785,NS00000243,DTXSID4024195,0,mg/l,2010-04-13T00:00:00Z,1533,vinets 1_laube,48.5303735880556,4.2343752175,vinets 1,France,laube,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
401990,NS00000258,DTXSID4027608,0,mg/l,2010-06-07T00:00:00Z,1550,amazy 1_lyonne,47.3809884722222,3.61231440361111,amazy 1,France,lyonne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
453116,NS00009484,DTXSID6024254,1.40000004321337E-05,mg/l,2010-02-04T00:00:00Z,1633,chevreuse 2_lyvette,48.7050015830556,2.03760784,chevreuse 2,France,lyvette,seine normandie,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
86167,NS00008865,DTXSID7020182,0,mg/l,2009-06-17T00:00:00Z,1054,oravska polhora nad_polhoranka,49.5531111349,19.4148055471,oravska polhora nad,Slovakia,polhoranka,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
589760,NS00000516,DTXSID2032631,0,mg/l,2010-02-10T00:00:00Z,1842,vicsuraisne 1_le ru dhozien,49.402579835,3.11024084472222,vicsuraisne 1,France,le ru dhozien,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
228465,NS00008490,DTXSID5037494,0,mg/l,2001-10-23T00:00:00Z,1410,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20352,NS00000243,DTXSID4024195,0,mg/l,2003-08-12T00:00:00Z,626,damhusaen lamdlystvej damhusaen dk2 dk_damhusaen,71.8753,61.73777,damhusaen lamdlystvej damhusaen dk2 dk,Denmark,damhusaen,dk2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
862485,NS00114175,NA,0,mg/l,2011-09-14T00:00:00Z,1589,molinons 1_la vanne,48.2321775563889,3.53640122027778,molinons 1,France,la vanne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
264047,NS00003679,DTXSID4021503,0,mg/l,2001-02-13T00:00:00Z,1425,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
594320,NS00000180,DTXSID8034324,0,mg/l,2010-08-09T00:00:00Z,1846,longchampssuraire 2_laire,48.9113207302778,5.30834590277778,longchampssuraire 2,France,laire,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
851029,NS00000706,DTXSID6024206,0,mg/l,2011-11-17T00:00:00Z,2100,cheny 1_larmancon,47.9560084255556,3.53182615611111,cheny 1,France,larmancon,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
136003,NS00099583,DTXSID3031022,0.01364,mg/l,2008-11-20T00:00:00Z,1208,kato amiantos_kouris,NA,NA,kato amiantos,Cyprus,kouris,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
801026,NS00005725,DTXSID0020319,0,mg/l,2011-05-09T00:00:00Z,1548,lavaultdefretoy 1_le ruisseau de griveau,47.1109222225,3.99446825027778,lavaultdefretoy 1,France,le ruisseau de griveau,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
524830,NS00010885,DTXSID4024270,0,mg/l,2010-03-09T00:00:00Z,1744,vichelnanteuil 1_lourcq,49.1871691511111,3.26891416722222,vichelnanteuil 1,France,lourcq,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
51203,NS00008895,DTXSID3034872,0,mg/l,2008-02-13T00:00:00Z,974,lobith 860_rhine,NA,NA,lobith 860,Netherlands,rhine,rhine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49174,NS00000685,DTXSID4032611,0,mg/l,2010-04-06T00:00:00Z,977,andijk rhine rhine nl_rhine,NA,NA,andijk rhine rhine nl,Netherlands,rhine,rhine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
911462,NS00000446,DTXSID6032352,0,mg/l,2011-09-08T00:00:00Z,1632,bruyereslechatel 1_ru de la fontaine bouillant,48.583942335,2.20621138083333,bruyereslechatel 1,France,bolle des chevaliers,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
831193,NS00000237,DTXSID4032376,0,mg/l,2011-08-08T00:00:00Z,1567,vicsousthil 1_le serein,47.3400581611111,4.31744230138889,vicsousthil 1,France,le serein,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
543092,NS00000236,DTXSID0023901,0,mg/l,2010-02-17T00:00:00Z,1773,vadencourt 1_le noirrieu,49.928083955,3.58032313888889,vadencourt 1,France,le noirrieu,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
795802,NS00010289,DTXSID6022341,0,mg/l,2011-10-24T00:00:00Z,1542,puellemontier 2_la voire,48.4949578405556,4.70329956611111,puellemontier 2,France,la voire,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1021733,NS00001618,DTXSID9020376,0,mg/l,2011-04-19T00:00:00Z,1737,celleslesconde 3_le surmelin,49.0089280086111,3.56981693166667,celleslesconde 3,France,le surmelin,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
681121,NS00000685,DTXSID4032611,0,mg/l,2010-01-20T00:00:00Z,1984,anceins 2_la charentonne,48.8631342177778,0.495838988333333,anceins 2,France,la charentonne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
504765,NS00010410,DTXSID7047568,0,mg/l,2010-01-21T00:00:00Z,1714,soudron 1_la soude,48.8344010525,4.206068235,soudron 1,France,la soude,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
403149,NS00008096,DTXSID7021360,0,mg/l,2010-09-07T00:00:00Z,1552,ouagne 1_le beuvron,47.3989070402778,3.49416069916667,ouagne 1,France,le beuvron,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1019629,NS00000277,DTXSID9024194,0,mg/l,2011-12-01T00:00:00Z,1735,charentonlepont 2_la marne,48.8168951558333,2.41962979027778,charentonlepont 2,France,la marne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
313624,NS00000528,DTXSID7021100,0,mg/l,2006-11-21T00:00:00Z,1495,heel m690_maas,NA,NA,heel m690,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
808890,NS00000527,DTXSID5042037,0,mg/l,2011-08-09T00:00:00Z,2082,andryes 1_la riviere de druyes,47.535389715,3.45311279305556,andryes 1,France,la rivire de druyes,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
377632,NS00007860,DTXSID80184211,0,mg/l,2010-01-25T00:00:00Z,1513,autricourt 1_lource,47.9987391675,4.61480548416667,autricourt 1,France,lource,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
69490,NS00000506,DTXSID5022984,0,mg/l,2002-05-08T00:00:00Z,974,lobith 860_rhine,NA,NA,lobith 860,Netherlands,rhine,rhine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
394811,NS00001555,DTXSID7023932,0,mg/l,2010-07-06T00:00:00Z,1537,marigny 1_la superbe,48.6797216480556,3.87038654666667,marigny 1,France,la superbe,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1008034,NS00010810,DTXSID3020095,0,mg/l,2011-01-18T00:00:00Z,2140,fereentardenois 1_lourcq,49.1999182316667,3.49762846305556,fereentardenois 1,France,lourcq,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
211634,NS00000066,DTXSID8020620,0,mg/l,2004-06-21T00:00:00Z,1426,dijle_dijle,170485.333333333,178709.666666667,dijle,Belgium,Scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
582293,NS00004912,DTXSID1020439,0,mg/l,2010-03-22T00:00:00Z,1830,hauteville 1_la vaux,49.5837350869444,4.30749236833333,hauteville 1,France,la vaux,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
122382,NS00008865,DTXSID7020182,0,mg/l,2008-03-03T00:00:00Z,1126,salka_ipel,NA,NA,salka,Slovakia,salka,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
243220,NS00000457,DTXSID4024145,0,mg/l,2001-06-12T00:00:00Z,1413,beneden nete nete grote nete_NA,175730,199242,beneden nete nete grote nete,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
630364,NS00004799,DTXSID5021380,0,mg/l,2010-08-04T00:00:00Z,1899,oissel 2_la seine,49.3385494980556,1.10092181888889,oissel 2,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
214054,NS00001649,DTXSID2032683,0,mg/l,2003-09-23T00:00:00Z,1402,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
943432,NS00009893,DTXSID7021780,0,mg/l,2011-07-19T00:00:00Z,1662,sarrey 2_la traire,48.0081839358333,5.41643801388889,sarrey 2,France,la traire,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1020844,NS00004799,DTXSID5021380,0,mg/l,2011-09-19T00:00:00Z,2144,suizylefranc 1_le surmelin,48.9510239708333,3.73682709666667,suizylefranc 1,France,le surmelin,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
675538,NS00000247,DTXSID0020442,0,mg/l,2010-07-28T00:00:00Z,1977,saintsulpicesurrisle 1_la risle,48.7746314286111,0.647618305833333,saintsulpicesurrisle 1,France,la risle,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
894812,NS00005373,DTXSID9029221,0,mg/l,2011-12-01T00:00:00Z,1616,ablonsurseine 2_la seine,48.71866825,2.41559628972222,ablonsurseine 2,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
413098,NS00000253,DTXSID4024018,0,mg/l,2010-01-22T00:00:00Z,1566,accolay 1_la cure,47.6627091872222,3.70917701277778,accolay 1,France,la cure,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
144625,NS00000063,DTXSID4037580,0,mg/l,2008-09-11T00:00:00Z,1244,laube a epagne_NA,757390,2379100,laube a epagne,France,aube,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
46970,NS00000121,DTXSID6041842,0,mg/l,2007-01-17T00:00:00Z,975,nieuwegein 950_rhine,NA,NA,nieuwegein 950,Netherlands,rhine,rhine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
212135,NS00001740,DTXSID4020791,0,mg/l,2001-02-19T00:00:00Z,1444,mol neet molnete_NA,194433,204368,mol neet molnete,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
73604,NS00000197,DTXSID2023309,0.00002,mg/l,2002-06-13T00:00:00Z,975,nieuwegein 950_rhine,NA,NA,nieuwegein 950,Netherlands,rhine,rhine,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
308969,NS00010251,DTXSID4020161,0,mg/l,2009-02-06T00:00:00Z,1495,heel m690_maas,NA,NA,heel m690,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
869320,NS00010239,DTXSID9021716,0,mg/l,2011-07-18T00:00:00Z,1595,grandpuitsbaillycarrois 1_le ru dancoeur,48.5749273733333,2.94405610666667,grandpuitsbaillycarrois 1,France,le ru dancoeur,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
918598,NS00005373,DTXSID9029221,0,mg/l,2011-07-11T00:00:00Z,1640,preslesenbrie 1_la marsange,48.7209449372222,2.74634550694444,preslesenbrie 1,France,la marsange,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
401636,NS00009484,DTXSID6024254,4.99999988824129E-06,mg/l,2010-12-09T00:00:00Z,1549,montreuillon 1_lyonne,47.1770274727778,3.78727187555556,montreuillon 1,France,lyonne,seine normandie,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
263721,NS00003679,DTXSID4021503,0,mg/l,2003-12-16T00:00:00Z,1402,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
487683,NS00008307,DTXSID3020833,0,mg/l,2010-01-18T00:00:00Z,1690,robertespagne 1_la saulx,48.7358274475,5.04020845861111,robertespagne 1,France,la saulx,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
883227,NS00010268,DTXSID3022455,0,mg/l,2011-01-11T00:00:00Z,1609,saintmartinsurouanne 1_louanne,47.8383771119444,3.10576549805556,saintmartinsurouanne 1,France,louanne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
114538,NS00010822,DTXSID1020431,0,mg/l,2008-11-21T00:00:00Z,1111,vn slnava_vn slnava,48.5441667171,17.8166667012,vn slnava,Slovakia,vn slnava,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
188659,NS00009999,DTXSID3037541,0,mg/l,2004-02-10T00:00:00Z,1455,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
940709,NS00007529,DTXSID4024359,0,mg/l,2011-12-05T00:00:00Z,2117,humesjorquenay 3_la marne,47.9026217541667,5.30516926916667,humesjorquenay 3,France,la marne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1032058,NS00010580,DTXSID2034881,0,mg/l,2011-09-20T00:00:00Z,2151,armentieressurourcq 1_le ru garnier,49.1831450291667,3.38387957,armentieressurourcq 1,France,le ru garnier,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
510886,NS00006349,DTXSID1024122,0,mg/l,2010-07-26T00:00:00Z,1724,verneuil 1_la semoigne,49.0924328030556,3.6745004875,verneuil 1,France,la semoigne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1577,NS00000258,DTXSID4027608,0.00005,mg/l,2005-06-09T00:00:00Z,143,t5_najerilla,NA,NA,t5,Spain,najerilla,ebro,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
793475,NS00000220,DTXSID8024280,0,mg/l,2011-08-16T00:00:00Z,2080,droyes 1_la voire,48.5233177963889,4.74802671916667,droyes 1,France,la heronne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
183311,NS00009562,DTXSID9020372,0,mg/l,2000-05-22T00:00:00Z,1413,beneden nete nete grote nete_NA,175730,199242,beneden nete nete grote nete,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
340877,NS00010269,DTXSID4024272,0,mg/l,2009-07-27T00:00:00Z,1497,keizersveer m865_NA,NA,NA,keizersveer m865,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
282489,NS00003145,DTXSID1020855,0,mg/l,2002-09-09T00:00:00Z,1493,brakel m845_maas,NA,NA,brakel m845,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
177435,NS00009273,DTXSID8022111,0,mg/l,2008-09-16T00:00:00Z,1367,la seine a saintlye_NA,723860,2374900,la seine a saintlye,France,seine,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
741496,NS00010251,DTXSID4020161,0,mg/l,2011-09-26T00:00:00Z,1504,charreysurseine 1_la seine,47.9428806002778,4.50756606638889,charreysurseine 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
589183,NS00000248,DTXSID4022448,0,mg/l,2010-12-08T00:00:00Z,1840,ambleny 1_le ru de retz,49.3799664394444,3.188885795,ambleny 1,France,le ru de retz,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
722109,NS00000096,DTXSID1040320,0,mg/l,2010-12-14T00:00:00Z,2043,negreville 1_la rivire de gloire,49.4991330352778,1.55691646055556,negreville 1,France,la gloire,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
